Datetime,DATE        ,TIME            ,A_PM01          ,W_PM01,VA_PM01         ,VAR_PM01        ,VLL_PM01        ,VLN_PM01        ,PF_PM01         
17/01/2018 16:00,17/01/2018,16:00:00,244.03954,159328.8997,160019.825,10740.23671,378.58277,218.58055,0.99564
17/01/2018 16:15,17/01/2018,16:15:00,224.84944,146171.4232,146788.2085,9218.32174,376.92794,217.63589,0.9958
17/01/2018 16:30,17/01/2018,16:30:00,203.80144,133259.9136,133892.2801,9320.49457,379.43263,219.07097,0.9953
17/01/2018 16:45,17/01/2018,16:45:00,197.45506,129337.4252,129884.4799,7264.90178,379.89364,219.33692,0.9958
17/01/2018 17:00,17/01/2018,17:00:00,202.43356,132996.8637,133363.6927,1717.9444,380.64037,219.76841,0.99733
17/01/2018 17:15,17/01/2018,17:15:00,213.02842,140267.6983,140587.9113,1869.59034,381.44215,220.22748,0.97557
17/01/2018 17:30,17/01/2018,17:30:00,217.96666,143173.1059,143483.5372,1954.92705,380.43802,219.65182,0.99795
17/01/2018 17:45,17/01/2018,17:45:00,213.45043,140495.0153,140709.5929,1754.91468,381.24347,220.11678,0.99865
17/01/2018 18:00,17/01/2018,18:00:00,226.1799,149852.7714,149987.8554,549.26446,383.56741,221.45884,0.99926
17/01/2018 18:15,17/01/2018,18:15:00,229.38803,152577.3293,152671.4721,-714.84648,385.12926,222.36054,0.88863
17/01/2018 18:30,17/01/2018,18:30:00,222.89977,148251.8455,148302.2724,-1577.40898,385.14161,222.3678,0.8223
17/01/2018 18:45,17/01/2018,18:45:00,239.32117,157343.576,157414.6102,-1949.01143,380.5897,219.72344,0.93317
17/01/2018 19:00,17/01/2018,19:00:00,235.51762,152203.3464,152337.9906,-2887.78599,374.29758,216.10685,0.5115
17/01/2018 19:15,17/01/2018,19:15:00,242.94354,157006.7424,157110.1498,-2403.29455,374.20182,216.05184,0.75572
17/01/2018 19:30,17/01/2018,19:30:00,236.0118,153174.8576,153424.3774,-1336.48985,375.7677,216.95588,0.86554
17/01/2018 19:45,17/01/2018,19:45:00,246.14052,159957.6866,160377.7101,0,376.24396,217.23068,0.99744
17/01/2018 20:00,17/01/2018,20:00:00,250.99422,163316.2,163650.349,-447.47194,376.59273,217.43185,0.73197
17/01/2018 20:15,17/01/2018,20:15:00,240.85557,156710.9604,157136.0349,-31.47493,376.71413,217.50188,0.97515
17/01/2018 20:30,17/01/2018,20:30:00,245.16717,159725.4252,160076.0274,-329.29446,377.08657,217.71689,0.84269
17/01/2018 20:45,17/01/2018,20:45:00,244.43026,159590.1005,159880.8448,195.71681,377.9608,218.22186,0.95387
17/01/2018 21:00,17/01/2018,21:00:00,245.89419,160863.3186,160976.5471,546.68595,378.88013,218.75264,0.97732
17/01/2018 21:15,17/01/2018,21:15:00,271.0682,177246.9024,177494.2238,-290.59922,378.46186,218.51105,0.97656
17/01/2018 21:30,17/01/2018,21:30:00,240.3367,157226.1227,157375.6398,95.5067,378.79091,218.70095,0.93261
17/01/2018 21:45,17/01/2018,21:45:00,221.42769,144554.9498,144778.2458,-2255.2308,378.30863,218.4259,0.44481
17/01/2018 22:00,17/01/2018,22:00:00,207.87893,135694.3481,135971.6968,-4212.08053,378.35841,218.45274,-0.10926
17/01/2018 22:15,17/01/2018,22:15:00,206.51945,135213.0107,135615.8993,-4998.76727,379.73483,219.24734,-0.30828
17/01/2018 22:30,17/01/2018,22:30:00,208.58903,136232.9754,136845.103,-5854.98956,378.8222,218.72053,-0.92887
17/01/2018 22:45,17/01/2018,22:45:00,202.49636,132722.3622,133376.8477,-6333.87322,380.28436,219.56746,-0.9951
17/01/2018 23:00,17/01/2018,23:00:00,206.17612,134376.2594,134948.9711,-5437.43753,378.11369,218.31124,-0.77355
17/01/2018 23:15,17/01/2018,23:15:00,208.29496,136116.9284,136730.9761,-6709.21207,379.09715,218.8793,-0.81776
17/01/2018 23:30,17/01/2018,23:30:00,213.65806,140529.138,141160.3427,-6879.06673,381.52081,220.27837,-0.88443
17/01/2018 23:45,17/01/2018,23:45:00,226.8334,150085.6922,150726.779,-6806.75861,383.63499,221.49927,-0.99574
18/01/2018 00:00,18/01/2018,00:00:00,207.83868,137964.6122,138667.1214,-6815.75894,385.3577,222.49388,-0.90603
18/01/2018 00:15,18/01/2018,00:15:00,219.17687,145642.0248,146277.516,-6553.4383,385.33804,222.4822,-0.99566
18/01/2018 00:30,18/01/2018,00:30:00,215.16008,143488.7528,144102.0776,-6632.43933,386.72913,223.28537,-0.97346
18/01/2018 00:45,18/01/2018,00:45:00,205.65591,137806.2234,138450.0883,-6682.97134,388.73131,224.44159,-0.9509
18/01/2018 01:00,18/01/2018,01:00:00,205.27245,137974.6366,138564.0565,-5729.88041,389.85747,225.09192,-0.84028
18/01/2018 01:15,18/01/2018,01:15:00,210.46218,141536.2873,142271.6846,-8011.18143,390.30217,225.34892,-0.99482
18/01/2018 01:30,18/01/2018,01:30:00,196.05026,132128.1774,132845.923,-7422.81445,391.29553,225.92213,-0.99458
18/01/2018 01:45,18/01/2018,01:45:00,193.60386,130523.2716,131262.3793,-8295.68469,391.50244,226.04118,-0.99435
18/01/2018 02:00,18/01/2018,02:00:00,187.31144,126727.0574,127482.695,-8461.67996,392.94231,226.87192,-0.99408
18/01/2018 02:15,18/01/2018,02:15:00,177.15933,120240.8648,120884.0721,-7407.24031,394.21258,227.60436,-0.70582
18/01/2018 02:30,18/01/2018,02:30:00,178.7233,121520.3807,121944.9115,-5711.69,394.58334,227.81776,-0.32998
18/01/2018 02:45,18/01/2018,02:45:00,177.84168,121024.1029,121743.1902,-8805.75694,395.28211,228.22201,-0.99408
18/01/2018 03:00,18/01/2018,03:00:00,175.04023,119357.3031,120091.5977,-8546.82007,396.15996,228.72869,-0.99387
18/01/2018 03:15,18/01/2018,03:15:00,175.29702,119541.6965,120343.7042,-9748.09345,396.35375,228.84063,-0.99332
18/01/2018 03:30,18/01/2018,03:30:00,170.91486,116794.9174,117549.221,-9278.47351,397.10475,229.27385,-0.99357
18/01/2018 03:45,18/01/2018,03:45:00,167.05714,114230.1252,115051.1822,-10008.84312,397.6317,229.57802,-0.99287
18/01/2018 04:00,18/01/2018,04:00:00,166.78457,114095.2776,114903.7857,-9882.71566,397.83394,229.69476,-0.993
18/01/2018 04:15,18/01/2018,04:15:00,162.28934,111097.041,111847.6948,-9070.47174,397.84795,229.70246,-0.99329
18/01/2018 04:30,18/01/2018,04:30:00,164.87297,113003.8579,113738.2003,-9213.79437,398.29639,229.96146,-0.99354
18/01/2018 04:45,18/01/2018,04:45:00,167.88978,115198.5524,115875.2261,-8626.59701,398.47578,230.06487,-0.99415
18/01/2018 05:00,18/01/2018,05:00:00,170.20216,116852.4339,117512.3722,-8858.02339,398.59641,230.13456,-0.99437
18/01/2018 05:15,18/01/2018,05:15:00,164.05466,112920.4815,113677.5497,-9299.23751,400.0644,230.98208,-0.99332
18/01/2018 05:30,18/01/2018,05:30:00,162.6074,111829.2422,112478.1319,-8441.31935,399.3745,230.58368,-0.99421
18/01/2018 05:45,18/01/2018,05:45:00,157.8251,108384.3507,109186.7634,-10143.21881,399.48479,230.64748,-0.99263
18/01/2018 06:00,18/01/2018,06:00:00,161.85771,110701.5469,111533.0309,-10212.71209,398.00598,229.78706,-0.99253
18/01/2018 06:15,18/01/2018,06:15:00,151.01486,103180.5793,104045.2995,-10641.904,397.88173,229.73032,-0.99168
18/01/2018 06:30,18/01/2018,06:30:00,152.17566,103914.6105,104817.731,-10837.43755,397.81624,229.6821,-0.99135
18/01/2018 06:45,18/01/2018,06:45:00,154.85877,105963.7055,106748.8484,-9972.7023,398.18325,229.89504,-0.99261
18/01/2018 07:00,18/01/2018,07:00:00,159.81549,109388.6258,110110.0228,-9493.06093,397.93968,229.75449,-0.99341
18/01/2018 07:15,18/01/2018,07:15:00,162.15147,110055.9102,110719.7491,-8505.74807,394.5401,227.78537,-0.99387
18/01/2018 07:30,18/01/2018,07:30:00,169.45532,114652.4168,115234.6542,-7676.2809,392.89066,226.82033,-0.95043
18/01/2018 07:45,18/01/2018,07:45:00,165.75028,112476.6806,112908.8118,-5723.54833,393.72895,227.30859,-0.52954
18/01/2018 08:00,18/01/2018,08:00:00,173.43808,116602.9142,117019.0097,-5630.22251,389.61052,224.94144,-0.68568
18/01/2018 08:15,18/01/2018,08:15:00,171.7222,114997.9453,115200.4869,-5029.29382,388.18472,224.11546,-0.043
18/01/2018 08:30,18/01/2018,08:30:00,168.89783,113957.2617,114062.4831,-3425.59932,391.03778,225.7434,0.57842
18/01/2018 08:45,18/01/2018,08:45:00,183.88808,124222.4402,124255.0579,-1562.22772,391.3141,225.92717,0.91114
18/01/2018 09:00,18/01/2018,09:00:00,198.23925,134604.4938,134864.4366,2528.03412,393.18629,227.00124,0.99819
18/01/2018 09:15,18/01/2018,09:15:00,239.70538,161357.6168,161747.1861,4646.06738,389.6831,224.99082,0.99759
18/01/2018 09:30,18/01/2018,09:30:00,246.80857,165104.8673,165238.3938,3723.83403,387.56888,223.75165,0.9995
18/01/2018 09:45,18/01/2018,09:45:00,233.87431,154150.2116,154417.3547,4268.28817,381.82958,220.46038,0.99841
18/01/2018 10:00,18/01/2018,10:00:00,223.44118,147495.2657,147730.8875,4204.84338,382.43223,220.795,0.99852
18/01/2018 10:15,18/01/2018,10:15:00,218.51799,142919.6294,143364.1441,5121.31319,378.96097,218.79076,0.99692
18/01/2018 10:30,18/01/2018,10:30:00,213.51728,139153.8624,139680.5573,6843.85326,377.76937,218.10058,0.99622
18/01/2018 10:45,18/01/2018,10:45:00,216.68853,140995.8423,141552.6477,7844.18821,377.36323,217.868,0.99606
18/01/2018 11:00,18/01/2018,11:00:00,231.74652,149528.436,150088.8151,6818.6659,374.0422,215.96338,0.99626
18/01/2018 11:15,18/01/2018,11:15:00,210.26653,136478.6863,137023.2335,7361.32771,376.30686,217.27406,0.99597
18/01/2018 11:30,18/01/2018,11:30:00,221.78476,144067.6745,144671.5543,8074.31749,376.9901,217.63393,0.99577
18/01/2018 11:45,18/01/2018,11:45:00,258.93861,167720.1721,168443.6553,10176.56657,375.70483,216.92979,0.99565
18/01/2018 12:00,18/01/2018,12:00:00,238.3926,154593.5639,155346.5076,11297.85243,376.32903,217.28501,0.99512
18/01/2018 12:15,18/01/2018,12:15:00,258.93367,167437.7807,168128.9193,12059.60409,375.42943,216.75567,0.99586
18/01/2018 12:30,18/01/2018,12:30:00,268.21234,174221.554,174869.4316,10351.87445,376.66913,217.47196,0.99633
18/01/2018 12:45,18/01/2018,12:45:00,261.07862,168983.7932,169481.6787,8687.83101,375.0553,216.52358,0.99707
18/01/2018 13:00,18/01/2018,13:00:00,260.35717,169041.4245,169609.2844,7933.19249,376.39744,217.32913,0.99658
18/01/2018 13:15,18/01/2018,13:15:00,231.30042,150418.7632,151047.7526,7360.95014,377.13069,217.75798,0.99582
18/01/2018 13:30,18/01/2018,13:30:00,263.94751,172061.588,172482.0792,7667.53752,377.78677,218.12549,0.99766
18/01/2018 13:45,18/01/2018,13:45:00,287.73099,187365.3984,187901.4076,9143.35557,377.35157,217.84353,0.99721
18/01/2018 14:00,18/01/2018,14:00:00,270.45832,176310.3658,176768.4056,7703.01787,377.43903,217.91998,0.99747
18/01/2018 14:15,18/01/2018,14:15:00,278.80011,181895.6557,182401.4038,8043.57981,377.77123,218.11251,0.99725
18/01/2018 14:30,18/01/2018,14:30:00,299.6539,194151.9771,194639.2497,7851.92615,375.14094,216.59492,0.99753
18/01/2018 14:45,18/01/2018,14:45:00,267.03896,174181.1276,174774.7054,9331.2992,377.92435,218.2059,0.99661
18/01/2018 15:00,18/01/2018,15:00:00,288.01324,187656.6254,188233.3158,9321.78454,377.38675,217.87575,0.99688
18/01/2018 15:15,18/01/2018,15:15:00,245.38598,159099.83,159683.8698,9178.39627,375.75332,216.94376,0.99634
18/01/2018 15:30,18/01/2018,15:30:00,230.82177,150237.4865,150901.3714,10043.43618,377.61988,218.01243,0.99558
18/01/2018 15:45,18/01/2018,15:45:00,231.2121,150262.1309,150869.2971,8955.38585,376.80978,217.55642,0.99595
18/01/2018 16:00,18/01/2018,16:00:00,244.03954,159328.8997,160019.825,10740.23671,378.58277,218.58055,0.99564
18/01/2018 16:15,18/01/2018,16:15:00,224.84944,146171.4232,146788.2085,9218.32174,376.92794,217.63589,0.9958
18/01/2018 16:30,18/01/2018,16:30:00,203.80144,133259.9136,133892.2801,9320.49457,379.43263,219.07097,0.9953
18/01/2018 16:45,18/01/2018,16:45:00,197.45506,129337.4252,129884.4799,7264.90178,379.89364,219.33692,0.9958
18/01/2018 17:00,18/01/2018,17:00:00,202.43356,132996.8637,133363.6927,1717.9444,380.64037,219.76841,0.99733
18/01/2018 17:15,18/01/2018,17:15:00,213.02842,140267.6983,140587.9113,1869.59034,381.44215,220.22748,0.97557
18/01/2018 17:30,18/01/2018,17:30:00,217.96666,143173.1059,143483.5372,1954.92705,380.43802,219.65182,0.99795
18/01/2018 17:45,18/01/2018,17:45:00,213.45043,140495.0153,140709.5929,1754.91468,381.24347,220.11678,0.99865
18/01/2018 18:00,18/01/2018,18:00:00,226.1799,149852.7714,149987.8554,549.26446,383.56741,221.45884,0.99926
18/01/2018 18:15,18/01/2018,18:15:00,229.38803,152577.3293,152671.4721,-714.84648,385.12926,222.36054,0.88863
18/01/2018 18:30,18/01/2018,18:30:00,222.89977,148251.8455,148302.2724,-1577.40898,385.14161,222.3678,0.8223
18/01/2018 18:45,18/01/2018,18:45:00,239.32117,157343.576,157414.6102,-1949.01143,380.5897,219.72344,0.93317
18/01/2018 19:00,18/01/2018,19:00:00,235.51762,152203.3464,152337.9906,-2887.78599,374.29758,216.10685,0.5115
18/01/2018 19:15,18/01/2018,19:15:00,242.94354,157006.7424,157110.1498,-2403.29455,374.20182,216.05184,0.75572
18/01/2018 19:30,18/01/2018,19:30:00,236.0118,153174.8576,153424.3774,-1336.48985,375.7677,216.95588,0.86554
18/01/2018 19:45,18/01/2018,19:45:00,246.14052,159957.6866,160377.7101,0,376.24396,217.23068,0.99744
18/01/2018 20:00,18/01/2018,20:00:00,250.99422,163316.2,163650.349,-447.47194,376.59273,217.43185,0.73197
18/01/2018 20:15,18/01/2018,20:15:00,240.85557,156710.9604,157136.0349,-31.47493,376.71413,217.50188,0.97515
18/01/2018 20:30,18/01/2018,20:30:00,245.16717,159725.4252,160076.0274,-329.29446,377.08657,217.71689,0.84269
18/01/2018 20:45,18/01/2018,20:45:00,244.43026,159590.1005,159880.8448,195.71681,377.9608,218.22186,0.95387
18/01/2018 21:00,18/01/2018,21:00:00,245.89419,160863.3186,160976.5471,546.68595,378.88013,218.75264,0.97732
18/01/2018 21:15,18/01/2018,21:15:00,271.0682,177246.9024,177494.2238,-290.59922,378.46186,218.51105,0.97656
18/01/2018 21:30,18/01/2018,21:30:00,240.3367,157226.1227,157375.6398,95.5067,378.79091,218.70095,0.93261
18/01/2018 21:45,18/01/2018,21:45:00,221.42769,144554.9498,144778.2458,-2255.2308,378.30863,218.4259,0.44481
18/01/2018 22:00,18/01/2018,22:00:00,207.87893,135694.3481,135971.6968,-4212.08053,378.35841,218.45274,-0.10926
18/01/2018 22:15,18/01/2018,22:15:00,206.51945,135213.0107,135615.8993,-4998.76727,379.73483,219.24734,-0.30828
18/01/2018 22:30,18/01/2018,22:30:00,208.58903,136232.9754,136845.103,-5854.98956,378.8222,218.72053,-0.92887
18/01/2018 22:45,18/01/2018,22:45:00,202.49636,132722.3622,133376.8477,-6333.87322,380.28436,219.56746,-0.9951
18/01/2018 23:00,18/01/2018,23:00:00,206.17612,134376.2594,134948.9711,-5437.43753,378.11369,218.31124,-0.77355
18/01/2018 23:15,18/01/2018,23:15:00,208.29496,136116.9284,136730.9761,-6709.21207,379.09715,218.8793,-0.81776
18/01/2018 23:30,18/01/2018,23:30:00,213.65806,140529.138,141160.3427,-6879.06673,381.52081,220.27837,-0.88443
18/01/2018 23:45,18/01/2018,23:45:00,226.8334,150085.6922,150726.779,-6806.75861,383.63499,221.49927,-0.99574
19/01/2018 00:00,19/01/2018,00:00:00,207.83868,137964.6122,138667.1214,-6815.75894,385.3577,222.49388,-0.90603
19/01/2018 00:15,19/01/2018,00:15:00,219.17687,145642.0248,146277.516,-6553.4383,385.33804,222.4822,-0.99566
19/01/2018 00:30,19/01/2018,00:30:00,215.16008,143488.7528,144102.0776,-6632.43933,386.72913,223.28537,-0.97346
19/01/2018 00:45,19/01/2018,00:45:00,205.65591,137806.2234,138450.0883,-6682.97134,388.73131,224.44159,-0.9509
19/01/2018 01:00,19/01/2018,01:00:00,205.27245,137974.6366,138564.0565,-5729.88041,389.85747,225.09192,-0.84028
19/01/2018 01:15,19/01/2018,01:15:00,210.46218,141536.2873,142271.6846,-8011.18143,390.30217,225.34892,-0.99482
19/01/2018 01:30,19/01/2018,01:30:00,196.05026,132128.1774,132845.923,-7422.81445,391.29553,225.92213,-0.99458
19/01/2018 01:45,19/01/2018,01:45:00,193.60386,130523.2716,131262.3793,-8295.68469,391.50244,226.04118,-0.99435
19/01/2018 02:00,19/01/2018,02:00:00,187.31144,126727.0574,127482.695,-8461.67996,392.94231,226.87192,-0.99408
19/01/2018 02:15,19/01/2018,02:15:00,177.15933,120240.8648,120884.0721,-7407.24031,394.21258,227.60436,-0.70582
19/01/2018 02:30,19/01/2018,02:30:00,178.7233,121520.3807,121944.9115,-5711.69,394.58334,227.81776,-0.32998
19/01/2018 02:45,19/01/2018,02:45:00,177.84168,121024.1029,121743.1902,-8805.75694,395.28211,228.22201,-0.99408
19/01/2018 03:00,19/01/2018,03:00:00,175.04023,119357.3031,120091.5977,-8546.82007,396.15996,228.72869,-0.99387
19/01/2018 03:15,19/01/2018,03:15:00,175.29702,119541.6965,120343.7042,-9748.09345,396.35375,228.84063,-0.99332
19/01/2018 03:30,19/01/2018,03:30:00,170.91486,116794.9174,117549.221,-9278.47351,397.10475,229.27385,-0.99357
19/01/2018 03:45,19/01/2018,03:45:00,167.05714,114230.1252,115051.1822,-10008.84312,397.6317,229.57802,-0.99287
19/01/2018 04:00,19/01/2018,04:00:00,166.78457,114095.2776,114903.7857,-9882.71566,397.83394,229.69476,-0.993
19/01/2018 04:15,19/01/2018,04:15:00,162.28934,111097.041,111847.6948,-9070.47174,397.84795,229.70246,-0.99329
19/01/2018 04:30,19/01/2018,04:30:00,164.87297,113003.8579,113738.2003,-9213.79437,398.29639,229.96146,-0.99354
19/01/2018 04:45,19/01/2018,04:45:00,167.88978,115198.5524,115875.2261,-8626.59701,398.47578,230.06487,-0.99415
19/01/2018 05:00,19/01/2018,05:00:00,170.20216,116852.4339,117512.3722,-8858.02339,398.59641,230.13456,-0.99437
19/01/2018 05:15,19/01/2018,05:15:00,164.05466,112920.4815,113677.5497,-9299.23751,400.0644,230.98208,-0.99332
19/01/2018 05:30,19/01/2018,05:30:00,162.6074,111829.2422,112478.1319,-8441.31935,399.3745,230.58368,-0.99421
19/01/2018 05:45,19/01/2018,05:45:00,157.8251,108384.3507,109186.7634,-10143.21881,399.48479,230.64748,-0.99263
19/01/2018 06:00,19/01/2018,06:00:00,161.85771,110701.5469,111533.0309,-10212.71209,398.00598,229.78706,-0.99253
19/01/2018 06:15,19/01/2018,06:15:00,151.01486,103180.5793,104045.2995,-10641.904,397.88173,229.73032,-0.99168
19/01/2018 06:30,19/01/2018,06:30:00,152.17566,103914.6105,104817.731,-10837.43755,397.81624,229.6821,-0.99135
19/01/2018 06:45,19/01/2018,06:45:00,154.85877,105963.7055,106748.8484,-9972.7023,398.18325,229.89504,-0.99261
19/01/2018 07:00,19/01/2018,07:00:00,159.81549,109388.6258,110110.0228,-9493.06093,397.93968,229.75449,-0.99341
19/01/2018 07:15,19/01/2018,07:15:00,162.15147,110055.9102,110719.7491,-8505.74807,394.5401,227.78537,-0.99387
19/01/2018 07:30,19/01/2018,07:30:00,169.45532,114652.4168,115234.6542,-7676.2809,392.89066,226.82033,-0.95043
19/01/2018 07:45,19/01/2018,07:45:00,165.75028,112476.6806,112908.8118,-5723.54833,393.72895,227.30859,-0.52954
19/01/2018 08:00,19/01/2018,08:00:00,173.43808,116602.9142,117019.0097,-5630.22251,389.61052,224.94144,-0.68568
19/01/2018 08:15,19/01/2018,08:15:00,171.7222,114997.9453,115200.4869,-5029.29382,388.18472,224.11546,-0.043
19/01/2018 08:30,19/01/2018,08:30:00,168.89783,113957.2617,114062.4831,-3425.59932,391.03778,225.7434,0.57842
19/01/2018 08:45,19/01/2018,08:45:00,183.88808,124222.4402,124255.0579,-1562.22772,391.3141,225.92717,0.91114
19/01/2018 09:00,19/01/2018,09:00:00,198.23925,134604.4938,134864.4366,2528.03412,393.18629,227.00124,0.99819
19/01/2018 09:15,19/01/2018,09:15:00,239.70538,161357.6168,161747.1861,4646.06738,389.6831,224.99082,0.99759
19/01/2018 09:30,19/01/2018,09:30:00,246.80857,165104.8673,165238.3938,3723.83403,387.56888,223.75165,0.9995
19/01/2018 09:45,19/01/2018,09:45:00,233.87431,154150.2116,154417.3547,4268.28817,381.82958,220.46038,0.99841
19/01/2018 10:00,19/01/2018,10:00:00,223.44118,147495.2657,147730.8875,4204.84338,382.43223,220.795,0.99852
19/01/2018 10:15,19/01/2018,10:15:00,218.51799,142919.6294,143364.1441,5121.31319,378.96097,218.79076,0.99692
19/01/2018 10:30,19/01/2018,10:30:00,213.51728,139153.8624,139680.5573,6843.85326,377.76937,218.10058,0.99622
19/01/2018 10:45,19/01/2018,10:45:00,216.68853,140995.8423,141552.6477,7844.18821,377.36323,217.868,0.99606
19/01/2018 11:00,19/01/2018,11:00:00,231.74652,149528.436,150088.8151,6818.6659,374.0422,215.96338,0.99626
19/01/2018 11:15,19/01/2018,11:15:00,210.26653,136478.6863,137023.2335,7361.32771,376.30686,217.27406,0.99597
19/01/2018 11:30,19/01/2018,11:30:00,221.78476,144067.6745,144671.5543,8074.31749,376.9901,217.63393,0.99577
19/01/2018 11:45,19/01/2018,11:45:00,258.93861,167720.1721,168443.6553,10176.56657,375.70483,216.92979,0.99565
19/01/2018 12:00,19/01/2018,12:00:00,238.3926,154593.5639,155346.5076,11297.85243,376.32903,217.28501,0.99512
19/01/2018 12:15,19/01/2018,12:15:00,258.93367,167437.7807,168128.9193,12059.60409,375.42943,216.75567,0.99586
19/01/2018 12:30,19/01/2018,12:30:00,268.21234,174221.554,174869.4316,10351.87445,376.66913,217.47196,0.99633
19/01/2018 12:45,19/01/2018,12:45:00,261.07862,168983.7932,169481.6787,8687.83101,375.0553,216.52358,0.99707
19/01/2018 13:00,19/01/2018,13:00:00,260.35717,169041.4245,169609.2844,7933.19249,376.39744,217.32913,0.99658
19/01/2018 13:15,19/01/2018,13:15:00,231.30042,150418.7632,151047.7526,7360.95014,377.13069,217.75798,0.99582
19/01/2018 13:30,19/01/2018,13:30:00,263.94751,172061.588,172482.0792,7667.53752,377.78677,218.12549,0.99766
19/01/2018 13:45,19/01/2018,13:45:00,287.73099,187365.3984,187901.4076,9143.35557,377.35157,217.84353,0.99721
19/01/2018 14:00,19/01/2018,14:00:00,270.45832,176310.3658,176768.4056,7703.01787,377.43903,217.91998,0.99747
19/01/2018 14:15,19/01/2018,14:15:00,278.80011,181895.6557,182401.4038,8043.57981,377.77123,218.11251,0.99725
19/01/2018 14:30,19/01/2018,14:30:00,299.6539,194151.9771,194639.2497,7851.92615,375.14094,216.59492,0.99753
19/01/2018 14:45,19/01/2018,14:45:00,267.03896,174181.1276,174774.7054,9331.2992,377.92435,218.2059,0.99661
19/01/2018 15:00,19/01/2018,15:00:00,288.01324,187656.6254,188233.3158,9321.78454,377.38675,217.87575,0.99688
19/01/2018 15:15,19/01/2018,15:15:00,245.38598,159099.83,159683.8698,9178.39627,375.75332,216.94376,0.99634
19/01/2018 15:30,19/01/2018,15:30:00,230.82177,150237.4865,150901.3714,10043.43618,377.61988,218.01243,0.99558
19/01/2018 15:45,19/01/2018,15:45:00,231.2121,150262.1309,150869.2971,8955.38585,376.80978,217.55642,0.99595
19/01/2018 16:00,19/01/2018,16:00:00,244.03954,159328.8997,160019.825,10740.23671,378.58277,218.58055,0.99564
19/01/2018 16:15,19/01/2018,16:15:00,224.84944,146171.4232,146788.2085,9218.32174,376.92794,217.63589,0.9958
19/01/2018 16:30,19/01/2018,16:30:00,203.80144,133259.9136,133892.2801,9320.49457,379.43263,219.07097,0.9953
19/01/2018 16:45,19/01/2018,16:45:00,197.45506,129337.4252,129884.4799,7264.90178,379.89364,219.33692,0.9958
19/01/2018 17:00,19/01/2018,17:00:00,202.43356,132996.8637,133363.6927,1717.9444,380.64037,219.76841,0.99733
19/01/2018 17:15,19/01/2018,17:15:00,213.02842,140267.6983,140587.9113,1869.59034,381.44215,220.22748,0.97557
19/01/2018 17:30,19/01/2018,17:30:00,217.96666,143173.1059,143483.5372,1954.92705,380.43802,219.65182,0.99795
19/01/2018 17:45,19/01/2018,17:45:00,213.45043,140495.0153,140709.5929,1754.91468,381.24347,220.11678,0.99865
19/01/2018 18:00,19/01/2018,18:00:00,226.1799,149852.7714,149987.8554,549.26446,383.56741,221.45884,0.99926
19/01/2018 18:15,19/01/2018,18:15:00,229.38803,152577.3293,152671.4721,-714.84648,385.12926,222.36054,0.88863
19/01/2018 18:30,19/01/2018,18:30:00,222.89977,148251.8455,148302.2724,-1577.40898,385.14161,222.3678,0.8223
19/01/2018 18:45,19/01/2018,18:45:00,239.32117,157343.576,157414.6102,-1949.01143,380.5897,219.72344,0.93317
19/01/2018 19:00,19/01/2018,19:00:00,235.51762,152203.3464,152337.9906,-2887.78599,374.29758,216.10685,0.5115
19/01/2018 19:15,19/01/2018,19:15:00,242.94354,157006.7424,157110.1498,-2403.29455,374.20182,216.05184,0.75572
19/01/2018 19:30,19/01/2018,19:30:00,236.0118,153174.8576,153424.3774,-1336.48985,375.7677,216.95588,0.86554
19/01/2018 19:45,19/01/2018,19:45:00,246.14052,159957.6866,160377.7101,0,376.24396,217.23068,0.99744
19/01/2018 20:00,19/01/2018,20:00:00,250.99422,163316.2,163650.349,-447.47194,376.59273,217.43185,0.73197
19/01/2018 20:15,19/01/2018,20:15:00,240.85557,156710.9604,157136.0349,-31.47493,376.71413,217.50188,0.97515
19/01/2018 20:30,19/01/2018,20:30:00,245.16717,159725.4252,160076.0274,-329.29446,377.08657,217.71689,0.84269
19/01/2018 20:45,19/01/2018,20:45:00,244.43026,159590.1005,159880.8448,195.71681,377.9608,218.22186,0.95387
19/01/2018 21:00,19/01/2018,21:00:00,245.89419,160863.3186,160976.5471,546.68595,378.88013,218.75264,0.97732
19/01/2018 21:15,19/01/2018,21:15:00,271.0682,177246.9024,177494.2238,-290.59922,378.46186,218.51105,0.97656
19/01/2018 21:30,19/01/2018,21:30:00,240.3367,157226.1227,157375.6398,95.5067,378.79091,218.70095,0.93261
19/01/2018 21:45,19/01/2018,21:45:00,221.42769,144554.9498,144778.2458,-2255.2308,378.30863,218.4259,0.44481
19/01/2018 22:00,19/01/2018,22:00:00,207.87893,135694.3481,135971.6968,-4212.08053,378.35841,218.45274,-0.10926
19/01/2018 22:15,19/01/2018,22:15:00,206.51945,135213.0107,135615.8993,-4998.76727,379.73483,219.24734,-0.30828
19/01/2018 22:30,19/01/2018,22:30:00,208.58903,136232.9754,136845.103,-5854.98956,378.8222,218.72053,-0.92887
19/01/2018 22:45,19/01/2018,22:45:00,202.49636,132722.3622,133376.8477,-6333.87322,380.28436,219.56746,-0.9951
19/01/2018 23:00,19/01/2018,23:00:00,206.17612,134376.2594,134948.9711,-5437.43753,378.11369,218.31124,-0.77355
19/01/2018 23:15,19/01/2018,23:15:00,208.29496,136116.9284,136730.9761,-6709.21207,379.09715,218.8793,-0.81776
